2,1,8
1,1,8
3,1,8
1,12,8
2,12,8
8,12,8
3,20,8
8,20,8
6,20,8
4,22,8
8,22,8
7,22,8
1,17,8
2,17,8
3,17,8
4,6,8
10,6,8
3,6,8
7,14,9
2,14,9
4,14,9
6,3,9
3,3,9
1,3,9
4,19,9
2,19,9
6,19,9
4,15,9
7,15,9
1,15,9
3,17,9
8,17,9
2,17,9
2,19,9
5,19,9
10,19,9
1,8,9
6,8,9
2,8,9
3,24,9
1,24,9
5,24,9
8,20,9
4,20,9
10,20,9
2,22,9
6,22,9
4,22,9
8,6,10
5,6,10
9,6,10
3,9,10
9,9,10
2,9,10
8,3,10
4,3,10
2,3,10
10,14,10
3,14,10
5,14,10
8,5,10
4,5,10
5,5,10
10,11,10
8,11,10
2,11,10
6,14,10
1,14,10
3,14,10
7,8,10
1,8,10
3,8,10
9,19,10
8,19,10
1,19,10
9,10,10
2,10,10
8,10,10
1,18,11
3,18,11
7,18,11
5,15,11
3,15,11
6,15,11
6,4,11
10,4,11
3,4,11
10,8,11
7,8,11
6,8,11
6,10,11
5,10,11
3,10,11
1,23,11
3,23,11
10,23,11
7,20,11
1,20,11
5,20,11
1,9,11
5,9,11
10,9,11
9,13,11
1,13,11
10,13,11
6,15,11
9,15,11
10,15,11
9,7,12
2,7,12
5,7,12
2,12,12
1,12,12
4,12,12
8,1,12
6,1,12
5,1,12
9,18,12
10,18,12
7,18,12
10,20,12
3,20,12
8,20,12
10,12,12
4,12,12
2,12,12
8,17,12
1,17,12
3,17,12
4,6,12
5,6,12
3,6,12
3,23,12
7,23,12
8,23,12
9,25,12
3,25,12
2,25,12
10,2,13
1,2,13
2,2,13
4,11,13
8,11,13
2,11,13
6,5,13
9,5,13
10,5,13
5,15,13
3,15,13
9,15,13
4,13,13
1,13,13
8,13,13
1,7,13
9,7,13
3,7,13
8,16,13
9,16,13
4,16,13
8,10,13
3,10,13
5,10,13
6,20,13
5,20,13
1,20,13
2,18,13
3,18,13
8,18,13
6,14,14
9,14,14
10,14,14
6,13,14
7,13,14
1,13,14
2,6,14
5,6,14
10,6,14
4,11,14
9,11,14
10,11,14
2,12,14
8,12,14
5,12,14
2,19,14
8,19,14
3,19,14
9,18,14
6,18,14
1,18,14
1,11,14
7,11,14
2,11,14
8,16,14
10,16,14
9,16,14
3,17,14
1,17,14
5,17,14
4,9,15
2,9,15
7,9,15
7,1,15
1,1,15
5,1,15
4,19,15
7,19,15
5,19,15
9,12,15
2,12,15
1,12,15
3,11,15
1,11,15
5,11,15
10,14,15
3,14,15
8,14,15
7,6,15
10,6,15
8,6,15
6,24,15
1,24,15
3,24,15
5,17,15
6,17,15
10,17,15
1,16,15
10,16,15
2,16,15
6,17,16
2,17,16
5,17,16
5,3,16
1,3,16
9,3,16
1,6,16
10,6,16
4,6,16
9,15,16
3,15,16
1,15,16
3,12,16
7,12,16
8,12,16
3,22,16
6,22,16
2,22,16
4,8,16
10,8,16
8,8,16
10,11,16
4,11,16
1,11,16
4,20,16
9,20,16
10,20,16
6,17,16
7,17,16
4,17,16
4,1,17
7,1,17
2,1,17
4,9,17
1,9,17
10,9,17
7,11,17
9,11,17
1,11,17
1,12,17
9,12,17
7,12,17
7,6,17
2,6,17
10,6,17
7,6,17
8,6,17
1,6,17
9,14,17
10,14,17
2,14,17
2,16,17
8,16,17
5,16,17
9,17,17
8,17,17
6,17,17
9,11,17
10,11,17
5,11,17
7,2,18
5,2,18
6,2,18
10,4,18
9,4,18
6,4,18
9,8,18
6,8,18
2,8,18
6,3,18
9,3,18
3,3,18
8,16,18
7,16,18
6,16,18
8,7,18
7,7,18
3,7,18
9,9,18
4,9,18
10,9,18
7,13,18
9,13,18
2,13,18
10,8,18
8,8,18
6,8,18
7,21,18
1,21,18
2,21,18
10,9,19
1,9,19
7,9,19
6,3,19
10,3,19
2,3,19
2,14,19
4,14,19
3,14,19
8,6,19
5,6,19
4,6,19
6,13,19
4,13,19
1,13,19
7,14,19
3,14,19
6,14,19
4,8,19
10,8,19
8,8,19
6,19,19
4,19,19
7,19,19
4,11,19
8,11,19
5,11,19
7,18,19
1,18,19
2,18,19
4,11,20
6,11,20
5,11,20
5,2,20
8,2,20
9,2,20
3,7,20
4,7,20
7,7,20
4,15,20
9,15,20
1,15,20
3,20,20
5,20,20
9,20,20
5,16,20
9,16,20
3,16,20
3,7,20
5,7,20
6,7,20
7,12,20
1,12,20
3,12,20
4,20,20
7,20,20
3,20,20
1,25,20
2,25,20
9,25,20
8,10,21
5,10,21
9,10,21
10,5,21
1,5,21
4,5,21
1,12,21
5,12,21
8,12,21
10,20,21
3,20,21
1,20,21
6,18,21
4,18,21
7,18,21
5,15,21
6,15,21
4,15,21
8,10,21
10,10,21
4,10,21
7,17,21
8,17,21
6,17,21
1,25,21
2,25,21
3,25,21
9,23,21
2,23,21
6,23,21
5,13,22
2,13,22
9,13,22
8,6,22
6,6,22
2,6,22
4,18,22
5,18,22
7,18,22
7,17,22
9,17,22
2,17,22
7,8,22
6,8,22
5,8,22
3,18,22
4,18,22
5,18,22
5,11,22
8,11,22
2,11,22
5,23,22
4,23,22
2,23,22
7,22,22
5,22,22
4,22,22
1,13,22
4,13,22
3,13,22
4,10,23
2,10,23
10,10,23
3,18,23
2,18,23
8,18,23
6,9,23
7,9,23
3,9,23
8,8,23
1,8,23
3,8,23
4,11,23
9,11,23
3,11,23
3,15,23
6,15,23
10,15,23
7,23,23
3,23,23
4,23,23
9,14,23
5,14,23
7,14,23
6,13,23
7,13,23
1,13,23
7,16,23
1,16,23
6,16,23
8,4,24
7,4,24
10,4,24
7,18,24
8,18,24
5,18,24
5,17,24
4,17,24
10,17,24
9,2,24
4,2,24
8,2,24
5,3,24
1,3,24
2,3,24
3,9,24
4,9,24
2,9,24
5,23,24
10,23,24
6,23,24
10,22,24
4,22,24
3,22,24
9,7,24
5,7,24
6,7,24
8,8,24
4,8,24
10,8,24
7,12,25
9,12,25
8,12,25
9,18,25
2,18,25
7,18,25
2,17,25
10,17,25
8,17,25
1,10,25
5,10,25
6,10,25
4,4,25
1,4,25
10,4,25
7,17,25
4,17,25
10,17,25
8,23,25
3,23,25
1,23,25
7,22,25
6,22,25
4,22,25
4,15,25
10,15,25
2,15,25
4,9,25
6,9,25
1,9,25
9,7,26
3,7,26
4,7,26
3,11,26
6,11,26
7,11,26
5,16,26
1,16,26
4,16,26
9,17,26
10,17,26
6,17,26
6,8,26
4,8,26
2,8,26
3,12,26
7,12,26
1,12,26
7,16,26
6,16,26
8,16,26
6,21,26
8,21,26
5,21,26
1,22,26
3,22,26
9,22,26
4,13,26
3,13,26
9,13,26
7,5,27
5,5,27
4,5,27
9,2,27
3,2,27
10,2,27
7,19,27
5,19,27
2,19,27
10,11,27
7,11,27
9,11,27
8,3,27
6,3,27
2,3,27
3,10,27
5,10,27
1,10,27
10,7,27
7,7,27
2,7,27
7,24,27
6,24,27
9,24,27
9,16,27
4,16,27
7,16,27
5,8,27
9,8,27
6,8,27
8,5,28
4,5,28
5,5,28
2,12,28
1,12,28
8,12,28
3,15,28
7,15,28
4,15,28
5,1,28
3,1,28
4,1,28
7,2,28
5,2,28
9,2,28
2,10,28
3,10,28
9,10,28
8,17,28
7,17,28
1,17,28
8,20,28
7,20,28
9,20,28
10,6,28
9,6,28
6,6,28
8,7,28
2,7,28
10,7,28
5,17,29
4,17,29
8,17,29
7,8,29
4,8,29
8,8,29
5,6,29
8,6,29
1,6,29
4,20,29
6,20,29
10,20,29
2,1,29
4,1,29
7,1,29
4,22,29
3,22,29
5,22,29
10,13,29
9,13,29
1,13,29
10,11,29
7,11,29
9,11,29
9,25,29
8,25,29
10,25,29
1,6,29
2,6,29
9,6,29
9,2,30
10,2,30
3,2,30
4,3,30
2,3,30
3,3,30
6,17,30
10,17,30
8,17,30
5,7,30
9,7,30
2,7,30
10,13,30
1,13,30
9,13,30
4,7,30
3,7,30
7,7,30
1,8,30
9,8,30
10,8,30
7,22,30
6,22,30
3,22,30
4,12,30
9,12,30
10,12,30
7,18,30
5,18,30
9,18,30
