59,1,1,1,8
60,0,0,0,5
60,1,1,1,11
61,0,1,0,10
61,1,0,1,7
62,0,1,0,10
62,1,0,1,7
63,0,1,0,11
63,1,0,1,5
64,0,0,0,0
64,1,1,1,3
65,0,0,0,2
65,1,1,1,7
66,0,0,1,5
66,1,1,0,8
67,0,1,0,7
67,1,0,1,0
68,0,1,0,9
68,1,0,1,8
69,0,0,0,0
69,1,1,1,9
70,0,0,1,11
70,1,1,0,0
71,0,0,0,5
71,1,1,1,5
72,0,0,1,1
72,1,1,0,4
73,0,1,1,9
73,1,0,0,3
74,0,1,0,2
74,1,0,1,5
75,0,0,0,11
75,1,1,1,6
76,0,0,0,5
76,1,1,1,9
77,0,0,1,4
77,1,1,0,2
78,0,0,1,0
78,1,1,0,3
79,0,0,1,11
79,1,1,0,9
80,0,0,1,5
80,1,1,0,0
81,0,0,1,0
81,1,1,0,6
82,0,1,0,3
82,1,0,1,6
83,0,0,0,4
83,1,1,1,4
84,0,0,1,6
84,1,1,0,6
85,0,1,1,0
85,1,0,0,11
86,0,1,0,8
86,1,0,1,2
87,0,0,1,1
87,1,1,0,11
88,0,1,0,2
88,1,0,1,9
89,0,1,1,3
89,1,0,0,10
90,0,0,1,0
90,1,1,0,7
91,0,1,0,4
91,1,0,1,7
92,0,0,0,5
92,1,1,1,0
93,0,1,1,9
93,1,0,0,9
94,0,1,1,5
94,1,0,0,5
95,0,0,0,11
95,1,1,1,2
96,0,1,1,6
96,1,0,0,9
97,0,1,0,7
97,1,0,1,11
98,0,0,0,2
98,1,1,1,1
99,0,0,0,0
99,1,1,1,9
100,0,1,1,3
100,1,0,0,5
101,0,1,0,9
101,1,0,1,4
102,0,1,1,11
102,1,0,0,5
103,0,0,1,9
103,1,1,0,11
104,0,0,1,4
104,1,1,0,3
105,0,1,1,0
105,1,0,0,0
106,0,1,0,8
106,1,0,1,11
107,0,0,1,10
107,1,1,0,6
108,0,1,1,11
108,1,0,0,10
109,0,0,1,10
109,1,1,0,10
110,0,1,0,1
110,1,0,1,1
111,0,1,0,8
111,1,0,1,1
112,0,1,0,6
112,1,0,1,8
113,0,0,1,5
113,1,1,0,6
114,0,0,1,3
114,1,1,0,10
115,0,0,1,5
115,1,1,0,0
116,0,1,1,0
116,1,0,0,7
117,0,1,0,7
117,1,0,1,7
118,0,0,1,2
118,1,1,0,3
119,0,1,1,0
119,1,0,0,0
120,0,1,0,10
120,1,0,1,11
121,0,0,0,3
121,1,1,1,7
122,0,0,1,4
122,1,1,0,4
123,0,1,1,6
123,1,0,0,9
124,0,1,0,8
124,1,0,1,9
125,0,0,0,8
125,1,1,1,11
126,0,0,0,8
126,1,1,1,6
127,0,1,1,3
127,1,0,0,0
128,0,0,0,3
128,1,1,1,10
129,0,1,1,4
129,1,0,0,8
130,0,0,1,9
130,1,1,0,8
131,0,1,1,5
131,1,0,0,6
132,0,1,0,6
132,1,0,1,3
133,0,1,0,4
133,1,0,1,8
134,0,0,1,11
134,1,1,0,10
135,0,1,1,4
135,1,0,0,7
136,0,0,1,9
136,1,1,0,9
137,0,1,1,0
137,1,0,0,1
138,0,1,0,8
138,1,0,1,6
139,0,0,0,4
139,1,1,1,0
140,0,0,0,8
140,1,1,1,11
141,0,1,1,0
141,1,0,0,5
142,0,0,1,11
142,1,1,0,3
143,0,1,1,5
143,1,0,0,10
144,0,1,1,4
144,1,0,0,1
145,0,0,1,7
145,1,1,0,8
146,0,0,0,3
146,1,1,1,5
147,0,0,1,7
147,1,1,0,7
148,0,0,1,5
148,1,1,0,10
149,0,0,0,9
149,1,1,1,3
150,0,1,1,7
150,1,0,0,4
151,0,1,1,0
151,1,0,0,6
152,0,1,1,7
152,1,0,0,4
153,0,1,0,11
153,1,0,1,8
154,0,1,0,5
154,1,0,1,9
155,0,1,1,5
155,1,0,0,6
156,0,0,0,11
156,1,1,1,2
157,0,0,0,7
157,1,1,1,2
158,0,0,0,0
158,1,1,1,8
159,0,1,1,11
159,1,0,0,10
160,0,1,0,6
160,1,0,1,1
161,0,1,1,10
161,1,0,0,7
162,0,1,1,8
162,1,0,0,11
163,0,0,0,1
163,1,1,1,0
164,0,1,0,11
164,1,0,1,5
165,0,0,0,10
165,1,1,1,8
166,0,0,0,1
166,1,1,1,5
167,0,1,0,4
167,1,0,1,0
168,0,1,0,7
168,1,0,1,2
169,0,0,1,0
169,1,1,0,11
170,0,1,1,11
170,1,0,0,11
171,0,1,0,0
171,1,0,1,11
172,0,1,1,9
172,1,0,0,10
173,0,1,0,6
173,1,0,1,0
174,0,1,0,1
174,1,0,1,4
175,0,0,1,0
175,1,1,0,2
176,0,1,0,10
176,1,0,1,9
177,0,0,1,3
177,1,1,0,1
178,0,0,0,8
178,1,1,1,5
179,0,0,1,9
179,1,1,0,10
180,0,0,0,11
180,1,1,1,6
181,0,1,0,5
181,1,0,1,6
182,0,0,1,3
182,1,1,0,11
183,0,1,1,8
183,1,0,0,2
184,0,0,1,6
184,1,1,0,1
185,0,0,0,5
185,1,1,1,10
186,0,1,0,7
186,1,0,1,0
187,0,0,0,9
187,1,1,1,0
188,0,1,0,4
188,1,0,1,8
189,0,1,0,10
189,1,0,1,0
190,0,1,0,11
190,1,0,1,11
191,0,0,1,1
191,1,1,0,1
192,0,1,0,7
192,1,0,1,2
193,0,1,1,7
193,1,0,0,11
194,0,1,1,9
194,1,0,0,10
195,0,1,1,1
195,1,0,0,4
196,0,1,1,3
196,1,0,0,1
197,0,0,0,10
197,1,1,1,8
198,0,0,1,3
198,1,1,0,0
199,0,1,1,10
199,1,0,0,8
200,0,0,1,5
200,1,1,0,9
201,0,1,0,1
201,1,0,1,0
202,0,1,0,7
202,1,0,1,0
203,0,1,1,1
203,1,0,0,10
204,0,1,0,10
204,1,0,1,6
205,0,0,0,10
205,1,1,1,4
206,0,0,0,11
206,1,1,1,9
207,0,1,0,0
207,1,0,1,8
208,0,0,1,9
208,1,1,0,0
209,0,1,0,10
209,1,0,1,10
210,0,1,0,9
210,1,0,1,0
211,0,1,1,5
211,1,0,0,0
212,0,0,1,5
212,1,1,0,4
213,0,1,1,6
213,1,0,0,10
214,0,1,0,8
214,1,0,1,1
215,0,0,1,6
215,1,1,0,7
216,0,0,0,2
216,1,1,1,10
217,0,0,0,1
217,1,1,1,0
218,0,0,0,9
218,1,1,1,11
219,0,1,1,11
219,1,0,0,9
220,0,1,1,2
220,1,0,0,10
221,0,1,1,8
221,1,0,0,1
222,0,0,0,4
222,1,1,1,6
223,0,0,0,5
223,1,1,1,6
224,0,0,0,11
224,1,1,1,5
225,0,0,0,5
225,1,1,1,10
226,0,1,0,5
226,1,0,1,6
227,0,1,0,7
227,1,0,1,7
228,0,1,1,2
228,1,0,0,3
229,0,1,0,5
229,1,0,1,3
230,0,1,1,7
230,1,0,0,10
231,0,0,0,8
231,1,1,1,8
232,0,1,0,10
232,1,0,1,2
233,0,0,0,0
233,1,1,1,7
234,0,1,1,9
234,1,0,0,7
235,0,1,0,4
235,1,0,1,9
236,0,1,1,2
236,1,0,0,11
237,0,0,0,11
237,1,1,1,1
238,0,1,0,1
238,1,0,1,2
239,0,1,0,10
239,1,0,1,4
240,0,0,1,4
240,1,1,0,0
241,0,0,0,9
241,1,1,1,11
242,0,0,1,8
242,1,1,0,5
243,0,0,1,3
243,1,1,0,8
244,0,1,1,8
244,1,0,0,10
245,0,1,0,0
245,1,0,1,2
246,0,0,1,10
246,1,1,0,3
247,0,0,0,5
247,1,1,1,3
248,0,1,0,0
248,1,0,1,11
249,0,1,0,10
249,1,0,1,7
250,0,1,0,4
250,1,0,1,2
251,0,0,0,1
251,1,1,1,3
252,0,0,1,2
252,1,1,0,3
253,0,1,0,0
253,1,0,1,9
254,0,0,0,3
254,1,1,1,7
255,0,1,0,4
255,1,0,1,8
256,0,0,0,3
256,1,1,1,0
257,0,1,0,0
257,1,0,1,9
258,0,1,1,9
258,1,0,0,11
259,0,0,1,0
259,1,1,0,2
260,0,0,0,3
260,1,1,1,4
261,0,0,0,1
261,1,1,1,8
262,0,1,1,6
262,1,0,0,11
263,0,1,0,8
263,1,0,1,9
264,0,0,1,10
264,1,1,0,6
265,0,0,1,5
265,1,1,0,3
266,0,0,1,8
266,1,1,0,11
267,0,0,0,8
267,1,1,1,3
268,0,0,0,1
268,1,1,1,6
269,0,1,0,2
269,1,0,1,1
270,0,1,1,10
270,1,0,0,3
271,0,0,1,10
271,1,1,0,3
272,0,0,1,0
272,1,1,0,10
273,0,1,1,0
273,1,0,0,8
274,0,1,1,5
274,1,0,0,11
275,0,0,1,6
275,1,1,0,2
276,0,1,1,4
276,1,0,0,11
277,0,1,1,0
277,1,0,0,10
278,0,1,1,6
278,1,0,0,10
279,0,1,0,2
279,1,0,1,7
280,0,1,1,4
280,1,0,0,2
281,0,1,0,2
281,1,0,1,6
282,0,1,0,4
282,1,0,1,5
283,0,0,0,9
283,1,1,1,0
284,0,0,1,11
284,1,1,0,1
285,0,1,1,3
285,1,0,0,11
286,0,1,0,0
286,1,0,1,3
287,0,1,0,1
287,1,0,1,5
288,0,1,1,1
288,1,0,0,9
289,0,0,1,4
289,1,1,0,11
290,0,1,0,4
290,1,0,1,1
291,0,0,0,0
291,1,1,1,0
292,0,1,0,6
292,1,0,1,4
293,0,0,0,0
293,1,1,1,8
294,0,0,1,11
294,1,1,0,9
295,0,1,1,2
295,1,0,0,11
296,0,1,1,11
296,1,0,0,5
297,0,1,1,0
297,1,0,0,10
298,0,0,0,7
298,1,1,1,1
299,0,1,1,1
299,1,0,0,0
300,0,1,0,7
300,1,0,1,11
301,0,0,0,6
301,1,1,1,4
302,0,1,0,0
302,1,0,1,0
303,0,1,1,9
303,1,0,0,0
304,0,0,0,6
304,1,1,1,10
305,0,1,0,9
305,1,0,1,1
306,0,0,0,10
306,1,1,1,8
307,0,1,0,11
307,1,0,1,1
308,0,0,1,4
308,1,1,0,6
309,0,1,0,3
309,1,0,1,11
310,0,1,0,4
310,1,0,1,10
311,0,1,0,5
311,1,0,1,8
312,0,1,0,7
312,1,0,1,10
313,0,1,1,5
313,1,0,0,5
314,0,1,0,11
314,1,0,1,7
315,0,0,1,7
315,1,1,0,5
316,0,1,0,10
316,1,0,1,11
317,0,0,1,2
317,1,1,0,5
318,0,0,0,1
318,1,1,1,10
319,0,1,1,6
319,1,0,0,2
320,0,0,0,8
320,1,1,1,10
321,0,0,0,8
321,1,1,1,11
322,0,0,1,8
322,1,1,0,7
323,0,0,1,2
323,1,1,0,1
324,0,1,1,4
324,1,0,0,5
325,0,0,1,3
325,1,1,0,5
326,0,1,0,9
326,1,0,1,3
327,0,1,1,11
327,1,0,0,2
328,0,1,0,0
328,1,0,1,6
329,0,0,0,4
329,1,1,1,0
330,0,0,1,8
330,1,1,0,9
331,0,0,0,5
331,1,1,1,6
332,0,0,1,3
332,1,1,0,8
333,0,0,0,1
333,1,1,1,3
334,0,0,0,1
334,1,1,1,2
335,0,1,0,6
335,1,0,1,5
336,0,1,0,2
336,1,0,1,8
337,0,0,0,4
337,1,1,1,3
338,0,1,0,1
338,1,0,1,7
339,0,1,1,4
339,1,0,0,6
340,0,1,0,6
340,1,0,1,6
341,0,1,0,1
341,1,0,1,4
342,0,0,0,8
342,1,1,1,1
343,0,0,1,11
343,1,1,0,9
344,0,1,0,10
344,1,0,1,10
345,0,1,1,6
345,1,0,0,1
346,0,0,1,9
346,1,1,0,0
347,0,0,1,11
347,1,1,0,6
348,0,0,0,2
348,1,1,1,5
349,0,0,1,7
349,1,1,0,2
350,0,0,1,5
350,1,1,0,1
351,0,1,1,11
351,1,0,0,10
352,0,1,0,9
352,1,0,1,0
353,0,0,0,4
353,1,1,1,5
354,0,1,0,1
354,1,0,1,2
355,0,1,0,7
355,1,0,1,11
356,0,0,1,3
356,1,1,0,1
357,0,1,0,10
357,1,0,1,10
358,0,0,0,8
358,1,1,1,4
359,0,1,1,8
359,1,0,0,5
360,0,0,1,1
360,1,1,0,9
361,0,1,0,9
361,1,0,1,0
362,0,1,0,10
362,1,0,1,10
363,0,0,0,10
363,1,1,1,3
364,0,1,1,11
364,1,0,0,6
365,0,0,1,6
365,1,1,0,1
366,0,1,1,3
366,1,0,0,9
367,0,1,1,4
367,1,0,0,9
368,0,1,0,9
368,1,0,1,3
369,0,1,1,3
369,1,0,0,11
370,0,1,0,11
370,1,0,1,10
371,0,0,0,6
371,1,1,1,3
372,0,0,0,11
372,1,1,1,4
373,0,0,0,2
373,1,1,1,8
374,0,0,1,11
374,1,1,0,5
375,0,1,0,1
375,1,0,1,8
376,0,1,0,1
376,1,0,1,0
377,0,1,1,11
377,1,0,0,8
378,0,0,1,8
378,1,1,0,5
379,0,0,0,3
379,1,1,1,11
380,0,1,1,10
380,1,0,0,10
381,0,1,0,1
381,1,0,1,6
382,0,1,1,5
382,1,0,0,7
383,0,0,1,1
383,1,1,0,11
384,0,1,0,8
384,1,0,1,10
385,0,1,1,9
385,1,0,0,10
386,0,0,1,4
386,1,1,0,0
387,0,1,1,0
387,1,0,0,8
388,0,0,0,5
388,1,1,1,3
389,0,0,0,3
389,1,1,1,6
390,0,1,0,11
390,1,0,1,6
391,0,1,1,6
391,1,0,0,2
392,0,1,0,3
392,1,0,1,10
393,0,0,0,5
393,1,1,1,8
394,0,0,1,9
394,1,1,0,7
395,0,0,0,2
395,1,1,1,6
396,0,1,1,1
396,1,0,0,0
397,0,0,1,5
397,1,1,0,1
398,0,1,1,11
398,1,0,0,10
399,0,0,0,9
399,1,1,1,0
400,0,0,0,3
400,1,1,1,9
401,0,0,0,4
401,1,1,1,6
402,0,0,0,2
402,1,1,1,4
403,0,1,1,0
403,1,0,0,6
404,0,1,1,3
404,1,0,0,5
405,0,1,1,4
405,1,0,0,5
406,0,0,1,9
406,1,1,0,9
407,0,0,1,4
407,1,1,0,9
408,0,1,1,11
408,1,0,0,11
409,0,1,0,11
409,1,0,1,10
410,0,1,1,4
410,1,0,0,9
411,0,0,1,9
411,1,1,0,6
412,0,1,0,3
412,1,0,1,7
413,0,0,1,0
413,1,1,0,1
414,0,1,0,2
414,1,0,1,4
415,0,1,0,4
415,1,0,1,5
416,0,1,0,10
416,1,0,1,10
417,0,0,0,5
417,1,1,1,4
418,0,0,1,6
418,1,1,0,5
419,0,0,0,8
419,1,1,1,2
420,0,0,0,11
420,1,1,1,1
421,0,1,0,5
421,1,0,1,0
422,0,0,0,4
422,1,1,1,9
423,0,1,0,11
423,1,0,1,7
424,0,0,0,9
424,1,1,1,2
425,0,1,0,1
425,1,0,1,10
426,0,0,0,0
426,1,1,1,4
427,0,1,1,0
427,1,0,0,2
428,0,0,0,8
428,1,1,1,8
429,0,0,1,2
429,1,1,0,4
430,0,1,1,10
430,1,0,0,5
431,0,1,1,9
431,1,0,0,2
432,0,1,0,7
432,1,0,1,8
433,0,1,0,11
433,1,0,1,10
434,0,0,0,0
434,1,1,1,7
435,0,1,1,9
435,1,0,0,8
436,0,0,0,1
436,1,1,1,2
437,0,1,0,3
437,1,0,1,2
438,0,0,0,9
438,1,1,1,10
439,0,0,1,8
439,1,1,0,4
440,0,0,0,7
440,1,1,1,7
441,0,1,1,11
441,1,0,0,9
442,0,0,0,10
442,1,1,1,3
443,0,0,0,4
443,1,1,1,0
444,0,1,1,4
444,1,0,0,5
445,0,0,1,8
445,1,1,0,10
446,0,0,0,6
446,1,1,1,4
447,0,0,1,4
447,1,1,0,2
448,0,1,1,1
448,1,0,0,1
449,0,1,0,5
449,1,0,1,10
450,0,0,1,0
450,1,1,0,10
451,0,0,1,9
451,1,1,0,3
452,0,0,1,8
452,1,1,0,6
453,0,1,0,4
453,1,0,1,0
454,0,1,1,7
454,1,0,0,0
455,0,0,0,6
455,1,1,1,1
456,0,1,1,8
456,1,0,0,9
457,0,0,1,0
457,1,1,0,9
458,0,1,1,9
458,1,0,0,7
459,0,1,1,1
459,1,0,0,1
460,0,0,0,6
460,1,1,1,5
461,0,1,1,0
461,1,0,0,11
462,0,0,1,3
462,1,1,0,2
463,0,0,0,1
463,1,1,1,11
464,0,1,0,10
464,1,0,1,6
465,0,0,1,10
465,1,1,0,3
466,0,0,1,9
466,1,1,0,5
467,0,0,1,1
467,1,1,0,1
468,0,1,1,3
468,1,0,0,3
469,0,0,1,2
469,1,1,0,7
470,0,1,0,0
470,1,0,1,11
471,0,0,0,2
471,1,1,1,4
472,0,1,1,11
472,1,0,0,2
473,0,1,1,10
473,1,0,0,10
474,0,1,1,4
474,1,0,0,4
475,0,1,1,2
475,1,0,0,0
476,0,1,1,2
476,1,0,0,2
477,0,0,1,9
477,1,1,0,5
478,0,0,1,3
478,1,1,0,9
479,0,1,1,2
479,1,0,0,10
480,0,0,0,10
480,1,1,1,3
481,0,0,0,6
481,1,1,1,6
482,0,1,1,6
482,1,0,0,3
483,0,1,0,3
483,1,0,1,8
484,0,0,1,9
484,1,1,0,5
485,0,1,1,9
485,1,0,0,1
486,0,1,1,9
486,1,0,0,9
487,0,0,1,9
487,1,1,0,10
488,0,0,1,11
488,1,1,0,11
489,0,1,0,4
489,1,0,1,4
490,0,0,1,3
490,1,1,0,4
491,0,1,1,4
491,1,0,0,5
492,0,1,1,5
492,1,0,0,7
493,0,1,1,9
493,1,0,0,9
494,0,1,0,8
494,1,0,1,11
495,0,0,0,10
495,1,1,1,4
496,0,0,1,8
496,1,1,0,10
497,0,0,0,5
497,1,1,1,2
498,0,0,1,3
498,1,1,0,3
499,0,0,0,9
499,1,1,1,8
500,0,1,1,1
500,1,0,0,7
501,0,0,0,7
501,1,1,1,6
502,0,1,0,7
502,1,0,1,10
503,0,1,1,7
503,1,0,0,6
504,0,0,1,6
504,1,1,0,2
505,0,1,0,11
505,1,0,1,7
506,0,1,0,3
506,1,0,1,5
507,0,1,1,5
507,1,0,0,0
508,0,0,0,11
508,1,1,1,4
509,0,1,0,8
509,1,0,1,0
510,0,0,1,7
510,1,1,0,9
511,0,1,0,1
511,1,0,1,8
512,0,0,0,4
512,1,1,1,2
513,0,0,0,2
513,1,1,1,9
514,0,0,0,11
514,1,1,1,10
515,0,1,1,8
515,1,0,0,2
516,0,1,0,9
516,1,0,1,8
517,0,0,1,0
517,1,1,0,7
518,0,0,0,11
518,1,1,1,3
519,0,1,0,3
519,1,0,1,4
520,0,0,1,2
520,1,1,0,9
521,0,0,1,8
521,1,1,0,5
522,0,1,1,10
522,1,0,0,11
523,0,0,1,4
523,1,1,0,10
524,0,0,1,4
524,1,1,0,11
525,0,0,1,10
525,1,1,0,0
526,0,0,0,11
526,1,1,1,3
527,0,0,1,6
527,1,1,0,3
528,0,0,1,7
528,1,1,0,10
529,0,1,1,5
529,1,0,0,6
530,0,1,0,1
530,1,0,1,0
531,0,0,0,5
531,1,1,1,5
532,0,0,0,0
532,1,1,1,2
533,0,0,1,11
533,1,1,0,8
534,0,0,0,2
534,1,1,1,4
535,0,0,1,0
535,1,1,0,7
536,0,1,0,5
536,1,0,1,4
537,0,0,0,5
537,1,1,1,4
538,0,1,0,10
538,1,0,1,11
539,0,1,1,10
539,1,0,0,7
540,0,0,1,6
540,1,1,0,1
541,0,1,1,3
541,1,0,0,8
542,0,0,1,0
542,1,1,0,4
543,0,1,0,8
543,1,0,1,9
544,0,1,1,9
544,1,0,0,3
545,0,0,0,0
545,1,1,1,7
546,0,1,0,10
546,1,0,1,9
547,0,1,1,6
547,1,0,0,4
548,0,0,0,3
548,1,1,1,3
549,0,1,0,7
549,1,0,1,3
550,0,0,1,10
550,1,1,0,2
551,0,0,1,7
551,1,1,0,7
552,0,0,0,1
552,1,1,1,6
553,0,0,0,0
553,1,1,1,9
554,0,1,0,0
554,1,0,1,6
555,0,0,0,11
555,1,1,1,11
556,0,1,1,10
556,1,0,0,5
557,0,0,0,2
557,1,1,1,10
558,0,0,1,11
558,1,1,0,11
559,0,1,0,3
559,1,0,1,3
560,0,0,1,7
560,1,1,0,2
561,0,1,0,1
561,1,0,1,1
562,0,0,0,1
562,1,1,1,9
563,0,1,1,3
563,1,0,0,8
564,0,1,0,1
564,1,0,1,9
565,0,0,0,10
565,1,1,1,3
566,0,1,1,11
566,1,0,0,8
567,0,1,0,6
567,1,0,1,9
568,0,1,1,5
568,1,0,0,4
569,0,0,1,0
569,1,1,0,11
570,0,1,0,11
570,1,0,1,0
571,0,0,0,8
571,1,1,1,4
572,0,1,0,2
572,1,0,1,3
573,0,0,0,4
573,1,1,1,10
574,0,1,1,2
574,1,0,0,5
575,0,1,0,5
575,1,0,1,1
576,0,1,1,5
576,1,0,0,6
577,0,0,1,0
577,1,1,0,8
578,0,0,1,7
578,1,1,0,9
579,0,1,1,1
579,1,0,0,11
580,0,1,0,7
580,1,0,1,5
581,0,1,0,10
581,1,0,1,10
582,0,0,0,11
582,1,1,1,8
583,0,1,1,1
583,1,0,0,5
584,0,0,1,8
584,1,1,0,8
585,0,1,0,4
585,1,0,1,6
586,0,1,1,9
586,1,0,0,2
587,0,1,0,9
587,1,0,1,8
588,0,1,0,6
588,1,0,1,10
589,0,0,1,5
589,1,1,0,4
590,0,0,0,9
590,1,1,1,6
591,0,0,0,3
591,1,1,1,2
592,0,0,1,7
592,1,1,0,8
593,0,1,1,7
593,1,0,0,5
594,0,0,1,1
594,1,1,0,5
595,0,1,1,6
595,1,0,0,0
596,0,0,1,7
596,1,1,0,5
597,0,0,0,10
597,1,1,1,8
598,0,1,1,2
598,1,0,0,4
599,0,0,1,8
599,1,1,0,9
600,0,0,0,2
600,1,1,1,10
601,0,0,1,9
601,1,1,0,6
602,0,0,1,4
602,1,1,0,4
603,0,1,0,0
603,1,0,1,3
604,0,0,1,1
604,1,1,0,1
605,0,0,0,0
605,1,1,1,11
606,0,1,0,6
606,1,0,1,4
607,0,1,1,4
607,1,0,0,6
608,0,1,1,0
608,1,0,0,8
609,0,1,1,1
609,1,0,0,7
610,0,0,1,6
610,1,1,0,11
611,0,0,0,5
611,1,1,1,3
612,0,0,0,8
612,1,1,1,2
613,0,0,1,6
613,1,1,0,11
614,0,0,1,4
614,1,1,0,9
615,0,1,1,5
615,1,0,0,10
616,0,0,1,11
616,1,1,0,1
617,0,0,1,11
617,1,1,0,2
618,0,0,0,6
618,1,1,1,10
619,0,0,0,5
619,1,1,1,4
620,0,1,1,4
620,1,0,0,8
621,0,1,1,10
621,1,0,0,2
622,0,1,1,7
622,1,0,0,11
623,0,1,1,1
623,1,0,0,3
624,0,1,1,9
624,1,0,0,0
625,0,0,1,5
625,1,1,0,5
626,0,1,1,10
626,1,0,0,0
627,0,0,1,7
627,1,1,0,8
628,0,0,0,5
628,1,1,1,9
629,0,0,1,4
629,1,1,0,2
630,0,0,0,5
630,1,1,1,8
631,0,0,1,6
631,1,1,0,7
632,0,1,1,2
632,1,0,0,10
633,0,1,1,9
633,1,0,0,3
634,0,0,0,6
634,1,1,1,0
635,0,1,0,9
635,1,0,1,0
636,0,1,1,4
636,1,0,0,3
637,0,1,1,10
637,1,0,0,0
638,0,1,1,5
638,1,0,0,1
639,0,1,1,11
639,1,0,0,8
640,0,0,0,9
640,1,1,1,2
641,0,0,1,2
641,1,1,0,7
642,0,1,0,1
642,1,0,1,4
643,0,0,1,0
643,1,1,0,3
644,0,0,0,6
644,1,1,1,3
645,0,0,1,3
645,1,1,0,4
646,0,1,0,11
646,1,0,1,4
647,0,1,0,4
647,1,0,1,11
648,0,0,0,3
648,1,1,1,5
649,0,1,1,6
649,1,0,0,5
650,0,1,0,10
650,1,0,1,11
651,0,0,1,1
651,1,1,0,7
652,0,1,1,3
652,1,0,0,8
653,0,0,1,0
653,1,1,0,0
654,0,1,1,10
654,1,0,0,1
655,0,1,1,0
655,1,0,0,11
656,0,0,0,5
656,1,1,1,4
657,0,0,1,7
657,1,1,0,7
658,0,0,1,2
658,1,1,0,7
659,0,1,1,9
659,1,0,0,5
660,0,0,1,3
660,1,1,0,8
661,0,0,0,10
661,1,1,1,5
662,0,0,0,1
662,1,1,1,1
663,0,0,1,10
663,1,1,0,7
664,0,1,1,4
664,1,0,0,8
665,0,0,1,11
665,1,1,0,11
666,0,1,0,7
666,1,0,1,3
667,0,0,0,2
667,1,1,1,8
668,0,1,1,2
668,1,0,0,5
669,0,0,1,8
669,1,1,0,6
670,0,1,0,9
670,1,0,1,6
671,0,0,1,2
671,1,1,0,11
672,0,0,0,2
672,1,1,1,8
673,0,1,0,11
673,1,0,1,8
674,0,0,1,2
674,1,1,0,1
675,0,0,1,10
675,1,1,0,11
676,0,1,1,7
676,1,0,0,4
677,0,0,0,8
677,1,1,1,8
678,0,0,0,7
678,1,1,1,0
679,0,0,0,6
679,1,1,1,4
680,0,1,1,8
680,1,0,0,8
681,0,1,0,6
681,1,0,1,5
682,0,1,1,0
682,1,0,0,9
683,0,1,0,3
683,1,0,1,1
684,0,1,0,4
684,1,0,1,0
685,0,0,0,11
685,1,1,1,10
686,0,1,1,6
686,1,0,0,5
687,0,1,1,8
687,1,0,0,5
688,0,0,0,0
688,1,1,1,11
689,0,1,0,10
689,1,0,1,5
690,0,1,0,8
690,1,0,1,10
691,0,0,0,2
691,1,1,1,3
692,0,0,0,9
692,1,1,1,0
693,0,0,1,11
693,1,1,0,2
694,0,1,1,7
694,1,0,0,7
695,0,0,0,9
695,1,1,1,9
696,0,0,1,3
696,1,1,0,7
697,0,0,1,10
697,1,1,0,2
698,0,0,1,5
698,1,1,0,10
699,0,0,0,5
699,1,1,1,9
700,0,1,1,2
700,1,0,0,4
