185,73,29:49,4
91,73,18:15,4
31,73,53:39,4
44,73,41:18,4
158,73,01:16,4
104,108,36:52,4
6,108,22:05,4
120,108,12:02,4
87,108,28:06,4
11,108,48:57,4
68,108,55:43,4
168,19,10:06,4
67,19,10:19,4
199,19,56:31,4
149,19,00:18,4
118,19,23:22,4
148,19,45:17,4
41,18,15:37,4
33,18,19:59,4
189,18,47:41,4
48,18,40:34,4
88,18,24:36,4
127,18,40:51,4
136,98,25:22,4
55,98,15:08,4
46,98,41:41,4
20,98,42:49,4
63,98,00:50,4
21,98,59:26,4
105,11,59:02,5
177,11,44:40,5
12,11,52:45,5
153,11,45:39,5
70,11,19:19,5
122,11,36:30,5
74,12,06:59,5
157,12,46:03,5
191,12,24:39,5
41,12,20:17,5
96,12,23:58,5
80,12,30:04,5
21,41,19:08,5
138,41,31:20,5
185,41,31:23,5
193,41,17:36,5
179,41,35:16,5
26,41,52:36,5
190,78,32:50,5
198,78,27:09,5
161,78,38:23,5
142,78,57:55,5
176,78,13:27,5
11,78,58:42,5
24,27,32:08,5
196,27,21:22,5
126,27,01:47,5
158,27,55:01,5
168,27,56:47,5
162,27,27:23,5
104,35,29:45,5
130,35,11:24,5
11,35,12:33,5
102,35,00:57,5
85,35,28:45,5
105,35,04:44,5
175,20,09:46,5
21,20,33:52,5
116,20,01:01,5
95,20,40:49,5
1,20,10:12,5
74,20,38:04,5
115,86,13:36,5
126,86,09:22,5
163,86,16:21,5
183,86,40:06,5
136,86,45:51,5
33,86,05:55,5
3,15,09:48,5
7,15,41:47,5
103,15,16:25,5
29,15,55:48,5
198,15,46:07,5
164,15,50:38,5
105,57,13:04,5
80,57,04:32,5
76,57,18:31,5
135,57,00:09,5
100,57,49:50,5
99,57,00:21,5
147,100,35:06,6
200,100,24:32,6
36,100,17:13,6
9,100,36:58,6
131,100,50:10,6
192,100,12:57,6
57,52,30:52,6
6,52,34:11,6
30,52,21:03,6
20,52,25:30,6
58,52,40:21,6
172,52,09:25,6
123,80,34:15,6
158,80,56:00,6
193,80,51:46,6
142,80,56:41,6
94,80,17:42,6
171,80,05:56,6
60,53,22:14,6
100,53,17:58,6
1,53,13:20,6
75,53,40:00,6
139,53,04:40,6
9,53,39:52,6
66,32,03:36,6
113,32,53:18,6
36,32,12:15,6
180,32,04:02,6
127,32,52:53,6
160,32,26:17,6
32,98,20:50,6
134,98,50:23,6
103,98,30:51,6
54,98,26:22,6
170,98,32:03,6
42,98,02:22,6
193,64,49:07,6
116,64,24:02,6
89,64,30:01,6
7,64,53:56,6
90,64,04:12,6
152,64,55:13,6
76,96,22:06,6
133,96,11:14,6
160,96,26:01,6
74,96,34:51,6
81,96,09:07,6
166,96,08:29,6
80,13,13:41,6
114,13,25:07,6
130,13,28:07,6
163,13,21:24,6
60,13,09:24,6
62,13,08:46,6
104,68,27:58,6
91,68,53:18,6
169,68,08:04,6
45,68,58:35,6
186,68,47:17,6
163,68,33:04,6
77,114,47:47,7
144,114,59:44,7
163,114,32:43,7
152,114,38:18,7
72,114,23:31,7
149,114,37:52,7
110,1,41:53,7
124,1,31:14,7
73,1,34:29,7
133,1,47:24,7
105,1,15:14,7
185,1,42:15,7
71,37,05:08,7
90,37,44:04,7
96,37,18:52,7
110,37,33:57,7
31,37,59:11,7
149,37,11:43,7
52,55,04:40,7
44,55,37:30,7
16,55,40:33,7
144,55,10:09,7
183,55,32:07,7
195,55,53:34,7
19,2,32:33,7
102,2,28:59,7
26,2,13:45,7
86,2,50:17,7
127,2,06:56,7
165,2,10:52,7
12,58,19:14,7
146,58,58:30,7
200,58,30:35,7
187,58,05:57,7
38,58,06:11,7
18,58,59:58,7
147,106,24:57,7
9,106,20:52,7
174,106,47:12,7
140,106,41:08,7
142,106,43:48,7
192,106,40:01,7
186,92,20:24,7
141,92,30:32,7
27,92,49:40,7
75,92,52:53,7
1,92,14:02,7
157,92,14:59,7
16,77,56:41,7
190,77,49:47,7
165,77,31:25,7
167,77,25:59,7
189,77,51:28,7
139,77,14:39,7
14,104,44:49,7
187,104,29:49,7
117,104,07:40,7
123,104,34:09,7
157,104,36:48,7
171,104,10:18,7
193,98,25:35,8
145,98,15:54,8
3,98,30:58,8
27,98,15:28,8
72,98,38:47,8
48,98,34:51,8
171,108,48:44,8
146,108,27:06,8
55,108,56:46,8
80,108,07:27,8
57,108,20:07,8
19,108,11:10,8
26,91,19:33,8
151,91,12:34,8
182,91,59:56,8
150,91,15:08,8
74,91,25:07,8
159,91,34:04,8
85,85,02:17,8
197,85,44:51,8
14,85,51:47,8
89,85,29:08,8
103,85,57:00,8
10,85,23:39,8
192,87,03:03,8
88,87,12:48,8
190,87,51:21,8
78,87,59:46,8
143,87,42:16,8
44,87,25:27,8
2,62,53:54,8
9,62,27:37,8
85,62,10:11,8
171,62,41:32,8
187,62,04:01,8
184,62,13:47,8
131,53,59:16,8
141,53,27:23,8
43,53,05:11,8
117,53,50:20,8
13,53,10:09,8
173,53,43:34,8
7,33,49:15,8
77,33,27:39,8
136,33,44:21,8
126,33,51:20,8
177,33,30:41,8
49,33,34:54,8
28,57,36:57,8
30,57,08:55,8
118,57,56:25,8
161,57,20:57,8
10,57,42:53,8
126,57,44:58,8
125,18,59:39,8
151,18,27:38,8
193,18,30:29,8
174,18,53:54,8
66,18,41:40,8
127,18,03:27,8
139,80,53:11,9
54,80,18:50,9
19,80,05:43,9
176,80,14:52,9
134,80,41:58,9
8,80,30:30,9
161,50,59:17,9
133,50,38:16,9
11,50,43:48,9
67,50,58:01,9
195,50,11:17,9
91,50,04:35,9
170,72,21:29,9
45,72,29:17,9
124,72,37:00,9
4,72,10:59,9
146,72,28:31,9
125,72,30:14,9
161,55,15:10,9
97,55,43:44,9
51,55,17:52,9
137,55,48:09,9
17,55,46:50,9
163,55,44:45,9
159,62,59:02,9
63,62,30:14,9
1,62,00:59,9
144,62,41:30,9
164,62,35:30,9
180,62,33:53,9
48,108,40:22,9
176,108,00:04,9
76,108,12:07,9
194,108,48:20,9
177,108,43:59,9
61,108,31:10,9
47,37,44:45,9
76,37,01:48,9
90,37,46:08,9
75,37,03:15,9
177,37,42:34,9
147,37,05:08,9
131,67,12:54,9
21,67,42:17,9
64,67,16:32,9
185,67,04:56,9
83,67,39:44,9
109,67,02:43,9
37,53,33:25,9
139,53,37:02,9
46,53,44:46,9
17,53,03:38,9
10,53,44:57,9
61,53,28:21,9
192,93,58:54,9
156,93,26:23,9
142,93,48:46,9
73,93,40:08,9
173,93,43:02,9
188,93,58:06,9
25,91,58:34,10
161,91,51:48,10
7,91,02:21,10
54,91,52:51,10
77,91,06:53,10
106,91,25:11,10
192,98,29:46,10
85,98,50:55,10
42,98,46:28,10
155,98,37:17,10
49,98,19:40,10
84,98,16:20,10
32,54,37:32,10
116,54,59:47,10
125,54,17:45,10
104,54,32:31,10
107,54,20:48,10
43,54,01:21,10
125,8,09:56,10
128,8,30:45,10
166,8,42:31,10
34,8,25:44,10
149,8,29:18,10
14,8,26:06,10
184,95,04:57,10
2,95,08:22,10
170,95,24:02,10
47,95,26:46,10
190,95,57:52,10
129,95,12:19,10
199,83,03:15,10
21,83,05:35,10
33,83,10:10,10
3,83,11:33,10
114,83,21:30,10
172,83,33:43,10
69,84,24:37,10
150,84,06:36,10
78,84,46:18,10
67,84,37:52,10
38,84,58:09,10
192,84,11:03,10
97,70,45:27,10
153,70,05:04,10
187,70,28:59,10
37,70,45:47,10
30,70,01:00,10
35,70,43:30,10
70,81,54:42,10
73,81,12:40,10
14,81,21:17,10
46,81,15:19,10
139,81,35:32,10
135,81,53:07,10
192,71,35:17,10
106,71,39:19,10
135,71,35:40,10
196,71,48:53,10
91,71,23:14,10
23,71,07:52,10
129,71,35:09,11
161,71,24:09,11
145,71,24:05,11
127,71,25:39,11
28,71,08:55,11
3,71,10:35,11
64,22,44:41,11
6,22,45:32,11
92,22,13:49,11
50,22,05:16,11
162,22,33:14,11
84,22,12:36,11
121,104,46:02,11
149,104,11:01,11
62,104,35:22,11
80,104,07:32,11
48,104,43:54,11
28,104,30:54,11
44,103,24:05,11
63,103,46:13,11
115,103,28:59,11
43,103,54:26,11
9,103,13:48,11
160,103,52:54,11
76,59,43:08,11
195,59,03:37,11
142,59,40:41,11
200,59,34:08,11
49,59,13:39,11
153,59,09:09,11
155,7,28:38,11
113,7,12:29,11
122,7,19:37,11
154,7,09:52,11
184,7,14:20,11
55,7,03:32,11
52,87,00:40,11
200,87,22:30,11
79,87,34:01,11
38,87,54:11,11
23,87,32:21,11
25,87,59:13,11
60,13,38:42,11
133,13,27:33,11
158,13,24:16,11
59,13,44:08,11
106,13,45:18,11
169,13,15:55,11
58,74,39:21,11
13,74,07:55,11
90,74,17:31,11
136,74,29:14,11
187,74,02:37,11
43,74,00:36,11
112,3,43:07,11
71,3,12:02,11
170,3,13:48,11
177,3,36:12,11
54,3,37:06,11
47,3,34:59,11
14,82,20:28,12
75,82,56:07,12
197,82,54:02,12
168,82,02:56,12
53,82,50:06,12
30,82,55:38,12
124,117,58:35,12
7,117,52:44,12
134,117,33:41,12
78,117,47:58,12
66,117,54:56,12
88,117,44:14,12
85,37,30:14,12
76,37,28:05,12
182,37,05:26,12
71,37,24:16,12
144,37,03:43,12
95,37,27:15,12
166,108,13:25,12
132,108,23:50,12
117,108,47:37,12
4,108,09:14,12
47,108,16:15,12
113,108,17:14,12
30,20,52:44,12
37,20,16:29,12
198,20,23:47,12
98,20,33:20,12
75,20,56:24,12
33,20,49:40,12
9,77,55:32,12
154,77,29:59,12
36,77,58:54,12
180,77,32:59,12
79,77,10:25,12
190,77,33:11,12
10,14,38:13,12
49,14,02:58,12
66,14,38:22,12
165,14,39:29,12
30,14,47:28,12
28,14,40:51,12
146,95,59:09,12
158,95,57:52,12
27,95,39:18,12
68,95,40:34,12
71,95,24:21,12
191,95,50:40,12
62,107,45:50,12
8,107,27:14,12
10,107,17:03,12
13,107,35:17,12
171,107,03:40,12
85,107,41:37,12
158,78,54:31,12
150,78,16:37,12
175,78,58:32,12
154,78,08:34,12
130,78,42:32,12
16,78,48:27,12
144,31,20:03,13
124,31,53:47,13
192,31,25:01,13
151,31,58:51,13
74,31,20:39,13
37,31,30:16,13
196,96,53:15,13
197,96,59:11,13
165,96,33:49,13
64,96,14:57,13
28,96,14:07,13
126,96,19:08,13
163,43,46:35,13
57,43,06:34,13
125,43,06:48,13
185,43,01:46,13
47,43,40:35,13
148,43,49:07,13
15,21,08:43,13
70,21,22:00,13
99,21,23:32,13
156,21,41:53,13
12,21,07:57,13
57,21,07:45,13
44,78,49:49,13
148,78,26:23,13
31,78,48:12,13
64,78,26:43,13
13,78,08:19,13
166,78,14:48,13
188,117,42:35,13
198,117,21:16,13
23,117,39:52,13
60,117,55:56,13
123,117,38:34,13
69,117,34:18,13
72,25,59:55,13
173,25,04:49,13
81,25,46:59,13
64,25,40:10,13
200,25,44:12,13
90,25,54:51,13
115,108,10:49,13
94,108,46:48,13
196,108,08:53,13
91,108,34:15,13
85,108,32:08,13
174,108,28:55,13
49,113,29:14,13
166,113,38:58,13
77,113,55:47,13
124,113,08:04,13
82,113,47:32,13
66,113,57:41,13
89,114,41:36,13
187,114,44:12,13
11,114,49:28,13
12,114,10:39,13
22,114,47:14,13
172,114,26:35,13
190,23,31:12,14
40,23,25:12,14
130,23,57:34,14
171,23,22:22,14
159,23,36:56,14
146,23,24:30,14
113,120,19:52,14
44,120,54:09,14
116,120,56:22,14
41,120,37:04,14
20,120,37:26,14
174,120,49:42,14
12,103,40:58,14
87,103,49:30,14
49,103,35:22,14
85,103,21:04,14
153,103,19:21,14
68,103,21:43,14
69,70,49:20,14
53,70,12:45,14
11,70,04:00,14
106,70,23:31,14
57,70,29:09,14
76,70,44:02,14
144,68,07:44,14
135,68,21:19,14
160,68,12:12,14
196,68,38:58,14
13,68,41:55,14
28,68,49:09,14
182,90,49:12,14
188,90,35:54,14
157,90,18:05,14
139,90,14:32,14
6,90,11:58,14
192,90,40:54,14
36,10,59:07,14
75,10,40:33,14
21,10,22:05,14
112,10,33:53,14
81,10,39:20,14
27,10,35:32,14
50,115,43:14,14
95,115,15:57,14
171,115,15:51,14
4,115,43:45,14
19,115,23:29,14
125,115,17:15,14
198,110,13:59,14
157,110,01:36,14
65,110,03:50,14
28,110,09:05,14
109,110,49:56,14
100,110,15:31,14
142,78,34:45,14
26,78,33:58,14
139,78,46:49,14
38,78,01:23,14
77,78,08:07,14
184,78,40:22,14
119,61,19:02,15
97,61,13:18,15
17,61,59:14,15
27,61,50:34,15
153,61,12:14,15
69,61,31:43,15
167,7,09:27,15
63,7,08:27,15
48,7,21:27,15
95,7,02:40,15
164,7,05:46,15
60,7,30:42,15
32,18,05:52,15
111,18,37:34,15
118,18,57:41,15
184,18,46:20,15
165,18,38:57,15
163,18,50:54,15
11,21,09:49,15
40,21,17:38,15
186,21,12:19,15
20,21,38:39,15
72,21,31:13,15
93,21,25:43,15
9,71,05:07,15
122,71,39:01,15
185,71,39:59,15
154,71,49:57,15
176,71,37:27,15
34,71,41:44,15
180,25,17:54,15
196,25,39:41,15
172,25,25:24,15
12,25,30:07,15
175,25,18:31,15
166,25,23:03,15
108,26,44:55,15
137,26,26:14,15
92,26,11:02,15
4,26,50:46,15
128,26,26:02,15
21,26,24:09,15
68,100,08:10,15
178,100,40:42,15
49,100,55:42,15
168,100,31:41,15
166,100,17:31,15
162,100,14:38,15
90,40,47:23,15
189,40,02:49,15
99,40,16:30,15
31,40,49:16,15
131,40,30:12,15
117,40,18:11,15
156,19,33:05,15
95,19,08:57,15
87,19,31:58,15
78,19,33:03,15
201,19,44:09,15
148,19,35:09,15
80,110,14:24,16
52,110,48:00,16
188,110,52:45,16
101,110,45:20,16
187,110,47:14,16
173,110,40:45,16
52,59,45:09,16
192,59,43:08,16
74,59,58:29,16
129,59,56:49,16
138,59,55:19,16
18,59,23:17,16
94,117,05:06,16
52,117,31:17,16
27,117,29:41,16
143,117,27:48,16
124,117,56:23,16
190,117,17:18,16
78,2,45:28,16
195,2,10:34,16
186,2,41:24,16
137,2,54:31,16
9,2,16:45,16
103,2,13:25,16
192,24,06:56,16
145,24,52:12,16
172,24,39:33,16
112,24,57:24,16
173,24,53:51,16
122,24,42:56,16
111,57,00:39,16
171,57,32:41,16
102,57,16:29,16
182,57,44:34,16
93,57,16:05,16
113,57,05:32,16
165,47,25:05,16
52,47,15:14,16
140,47,17:54,16
174,47,05:34,16
88,47,57:55,16
137,47,01:47,16
69,60,16:44,16
2,60,49:20,16
75,60,10:51,16
87,60,00:01,16
5,60,07:17,16
139,60,52:33,16
37,39,06:34,16
29,39,53:42,16
59,39,08:04,16
111,39,25:14,16
142,39,00:56,16
155,39,30:09,16
38,19,27:32,16
192,19,34:22,16
184,19,49:19,16
82,19,35:11,16
27,19,27:39,16
50,19,55:07,16
33,33,06:03,17
99,33,20:40,17
155,33,53:42,17
126,33,55:30,17
51,33,30:03,17
6,33,41:49,17
1,105,56:12,17
91,105,58:55,17
81,105,23:42,17
197,105,12:45,17
25,105,22:43,17
134,105,46:58,17
129,111,18:21,17
32,111,22:09,17
152,111,30:10,17
13,111,09:20,17
26,111,27:28,17
50,111,00:41,17
63,40,17:29,17
14,40,53:39,17
42,40,57:02,17
71,40,43:38,17
131,40,18:07,17
65,40,56:29,17
84,6,36:09,17
59,6,27:29,17
92,6,55:32,17
161,6,18:15,17
98,6,51:10,17
78,6,50:12,17
25,98,47:03,17
73,98,49:05,17
76,98,57:33,17
150,98,20:04,17
95,98,59:30,17
104,98,47:29,17
99,120,03:48,17
73,120,37:19,17
158,120,40:13,17
37,120,34:11,17
105,120,07:02,17
196,120,38:35,17
50,99,50:37,17
78,99,50:30,17
4,99,49:00,17
22,99,24:17,17
87,99,03:58,17
177,99,20:45,17
90,83,25:11,17
117,83,42:59,17
15,83,18:20,17
196,83,44:58,17
198,83,38:43,17
165,83,40:53,17
106,101,53:27,17
99,101,45:26,17
82,101,28:17,17
14,101,59:16,17
25,101,17:54,17
142,101,18:03,17
148,109,58:14,18
86,109,25:56,18
21,109,28:57,18
83,109,50:18,18
11,109,04:24,18
42,109,25:45,18
175,83,08:07,18
167,83,24:19,18
47,83,53:50,18
130,83,49:45,18
28,83,38:23,18
145,83,00:16,18
5,39,41:52,18
22,39,49:31,18
12,39,37:18,18
71,39,50:02,18
91,39,45:01,18
118,39,48:23,18
35,62,40:40,18
136,62,25:04,18
140,62,52:43,18
190,62,49:23,18
13,62,55:17,18
125,62,53:12,18
103,104,39:28,18
128,104,22:58,18
158,104,07:14,18
41,104,35:45,18
80,104,56:36,18
9,104,02:51,18
181,41,24:17,18
170,41,24:24,18
43,41,44:43,18
12,41,46:07,18
1,41,45:15,18
127,41,12:53,18
192,33,42:11,18
172,33,48:52,18
130,33,00:15,18
171,33,44:47,18
22,33,06:29,18
57,33,24:07,18
166,89,27:22,18
139,89,24:31,18
143,89,55:44,18
178,89,03:57,18
32,89,28:02,18
55,89,46:48,18
125,102,19:14,18
135,102,23:40,18
75,102,03:57,18
56,102,38:40,18
27,102,47:02,18
128,102,24:12,18
157,6,29:56,18
49,6,20:52,18
137,6,30:28,18
19,6,06:40,18
174,6,42:06,18
50,6,07:37,18
95,114,15:09,19
131,114,30:14,19
164,114,06:56,19
115,114,22:32,19
75,114,28:51,19
91,114,28:59,19
4,15,32:06,19
102,15,08:54,19
67,15,23:00,19
196,15,09:21,19
5,15,42:30,19
171,15,49:43,19
199,29,14:08,19
18,29,45:14,19
95,29,46:01,19
201,29,07:23,19
8,29,39:20,19
86,29,17:38,19
133,95,28:33,19
15,95,19:04,19
102,95,10:10,19
159,95,12:11,19
62,95,23:41,19
37,95,33:28,19
80,28,56:44,19
9,28,50:48,19
197,28,31:04,19
87,28,20:20,19
82,28,00:42,19
118,28,37:31,19
89,8,27:13,19
132,8,52:47,19
154,8,11:57,19
25,8,14:35,19
186,8,06:44,19
120,8,04:50,19
69,18,48:46,19
109,18,18:30,19
29,18,55:03,19
129,18,53:00,19
167,18,35:48,19
61,18,51:39,19
103,38,42:51,19
5,38,14:27,19
179,38,40:23,19
38,38,03:54,19
152,38,49:39,19
195,38,57:43,19
180,11,39:49,19
140,11,50:08,19
163,11,22:20,19
139,11,02:19,19
90,11,34:18,19
55,11,04:05,19
62,56,59:44,19
38,56,39:32,19
69,56,57:30,19
156,56,10:23,19
85,56,44:29,19
131,56,22:11,19
153,39,44:49,20
168,39,01:11,20
80,39,06:58,20
89,39,13:41,20
55,39,25:12,20
64,39,05:28,20
13,91,26:50,20
183,91,47:07,20
51,91,57:08,20
159,91,44:45,20
10,91,10:00,20
201,91,10:36,20
191,9,40:29,20
37,9,43:54,20
128,9,01:24,20
83,9,45:04,20
167,9,37:20,20
174,9,18:17,20
86,14,29:27,20
42,14,28:15,20
13,14,36:09,20
93,14,47:32,20
70,14,37:07,20
34,14,26:20,20
31,18,33:04,20
94,18,52:40,20
50,18,58:06,20
153,18,01:38,20
121,18,13:58,20
100,18,40:25,20
55,57,59:45,20
13,57,03:56,20
33,57,51:08,20
109,57,35:27,20
107,57,24:27,20
129,57,54:32,20
159,81,53:15,20
199,81,46:07,20
154,81,24:04,20
83,81,18:48,20
62,81,04:01,20
54,81,46:11,20
140,5,29:43,20
123,5,48:24,20
66,5,38:48,20
157,5,41:50,20
22,5,21:19,20
114,5,33:21,20
135,61,27:52,20
149,61,40:10,20
85,61,26:59,20
153,61,14:51,20
163,61,57:31,20
9,61,48:39,20
72,93,25:18,20
1,93,16:12,20
100,93,02:45,20
63,93,13:35,20
70,93,16:54,20
113,93,06:37,20
178,65,47:48,21
128,65,08:13,21
186,65,21:51,21
115,65,47:41,21
150,65,32:54,21
149,65,30:43,21
167,69,30:58,21
70,69,44:54,21
55,69,46:46,21
105,69,09:29,21
142,69,58:36,21
172,69,33:06,21
181,9,07:14,21
14,9,35:22,21
128,9,13:09,21
55,9,28:59,21
52,9,56:26,21
154,9,04:13,21
109,17,38:07,21
26,17,56:18,21
122,17,41:49,21
38,17,57:39,21
59,17,22:16,21
123,17,47:46,21
185,23,12:21,21
37,23,01:46,21
120,23,20:55,21
161,23,29:28,21
77,23,01:52,21
162,23,53:00,21
105,66,24:27,21
97,66,49:01,21
42,66,12:35,21
139,66,26:40,21
165,66,16:17,21
146,66,58:09,21
86,13,05:44,21
143,13,23:30,21
70,13,42:05,21
113,13,24:06,21
91,13,19:17,21
2,13,25:27,21
133,38,50:30,21
5,38,11:22,21
13,38,38:11,21
91,38,07:03,21
121,38,31:46,21
149,38,03:00,21
62,119,28:47,21
187,119,39:54,21
201,119,23:41,21
30,119,24:15,21
66,119,29:22,21
42,119,30:21,21
59,93,43:21,21
180,93,46:31,21
169,93,28:38,21
94,93,38:34,21
183,93,49:40,21
67,93,51:23,21
135,115,21:22,22
39,115,40:01,22
150,115,33:34,22
187,115,32:05,22
154,115,43:01,22
127,115,13:23,22
184,33,37:03,22
58,33,19:13,22
190,33,25:59,22
80,33,16:35,22
45,33,39:11,22
198,33,34:51,22
167,118,08:57,22
71,118,59:43,22
143,118,51:55,22
96,118,05:31,22
159,118,22:35,22
148,118,29:22,22
151,58,32:07,22
148,58,35:50,22
35,58,21:42,22
174,58,26:17,22
83,58,11:56,22
68,58,14:58,22
31,53,46:07,22
70,53,20:23,22
161,53,57:08,22
8,53,11:22,22
37,53,01:32,22
63,53,56:48,22
25,19,03:34,22
65,19,34:05,22
196,19,25:42,22
114,19,49:37,22
164,19,13:34,22
86,19,47:08,22
26,96,06:42,22
199,96,14:35,22
10,96,47:35,22
191,96,36:38,22
3,96,08:59,22
197,96,05:58,22
14,108,28:37,22
11,108,57:34,22
42,108,07:16,22
4,108,57:58,22
151,108,32:49,22
196,108,26:32,22
64,92,24:10,22
28,92,19:49,22
48,92,02:05,22
66,92,23:42,22
166,92,23:07,22
50,92,22:04,22
84,41,26:49,22
67,41,00:43,22
35,41,39:13,22
134,41,01:41,22
182,41,14:21,22
28,41,34:57,22
89,50,20:10,23
116,50,05:01,23
174,50,34:37,23
126,50,11:18,23
175,50,31:54,23
10,50,47:03,23
125,37,58:47,23
63,37,22:43,23
138,37,08:16,23
51,37,42:57,23
135,37,14:08,23
201,37,10:29,23
85,79,08:00,23
192,79,18:34,23
34,79,43:35,23
138,79,40:48,23
156,79,40:19,23
120,79,17:08,23
123,19,55:21,23
116,19,22:06,23
25,19,03:01,23
172,19,08:21,23
156,19,17:25,23
100,19,38:48,23
64,53,11:10,23
74,53,53:28,23
30,53,35:02,23
119,53,33:45,23
58,53,05:51,23
20,53,54:04,23
122,98,27:28,23
58,98,54:38,23
31,98,05:12,23
24,98,09:52,23
102,98,20:31,23
193,98,00:15,23
161,49,02:09,23
120,49,25:38,23
158,49,05:11,23
23,49,27:48,23
2,49,29:48,23
111,49,42:16,23
164,54,27:01,23
87,54,39:09,23
31,54,24:10,23
1,54,31:15,23
38,54,44:57,23
168,54,32:00,23
59,12,17:19,23
142,12,51:50,23
128,12,16:32,23
119,12,33:44,23
195,12,22:35,23
48,12,38:00,23
145,27,18:52,23
156,27,37:26,23
197,27,59:02,23
177,27,29:03,23
157,27,26:57,23
192,27,03:22,23
143,52,07:10,24
186,52,53:16,24
191,52,54:05,24
123,52,15:22,24
6,52,38:07,24
24,52,02:20,24
97,64,23:16,24
192,64,54:56,24
133,64,26:27,24
88,64,37:01,24
172,64,28:40,24
28,64,30:27,24
118,120,02:11,24
82,120,00:12,24
66,120,41:26,24
165,120,30:58,24
188,120,17:31,24
30,120,49:58,24
191,79,56:46,24
30,79,55:06,24
